"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"17-Mar-2021","EQ","612.00","612.40","600.10","610.65","602.95","603.35","604.71","654.00","213.70","2,263,020","1,368,476,908.25","51,053"
"16-Mar-2021","EQ","611.55","618.00","608.50","607.65","611.90","610.65","612.24","654.00","213.70","2,480,801","1,518,847,029.65","51,812"
"15-Mar-2021","EQ","617.10","618.80","602.40","615.25","608.85","607.65","607.85","654.00","213.70","2,765,589","1,681,058,148.05","60,437"
"12-Mar-2021","EQ","623.00","624.80","613.40","620.95","614.90","615.25","618.56","654.00","213.70","1,884,687","1,165,792,316.75","36,218"
"10-Mar-2021","EQ","616.80","623.65","615.00","611.70","621.50","620.95","619.18","654.00","213.70","2,778,304","1,720,266,180.60","73,925"
"09-Mar-2021","EQ","618.80","620.90","602.00","616.05","612.40","611.70","610.46","654.00","213.70","3,065,358","1,871,275,874.80","67,341"
"08-Mar-2021","EQ","626.90","628.20","615.00","622.65","616.00","616.05","620.19","654.00","213.70","1,939,925","1,203,129,619.15","39,057"
"05-Mar-2021","EQ","633.70","643.50","618.00","631.10","623.60","622.65","629.58","654.00","213.70","2,839,628","1,787,760,575.10","63,490"
"04-Mar-2021","EQ","634.90","643.85","628.80","636.90","632.00","631.10","635.89","654.00","213.70","2,621,353","1,666,891,185.10","44,422"
"03-Mar-2021","EQ","635.00","648.00","633.00","632.35","637.50","636.90","639.74","654.00","213.70","3,601,961","2,304,307,931.25","71,634"
"02-Mar-2021","EQ","628.50","636.00","622.00","624.55","631.35","632.35","629.65","654.00","213.70","3,051,386","1,921,308,201.50","54,560"
"01-Mar-2021","EQ","614.90","628.50","609.20","609.15","627.05","624.55","618.76","654.00","213.70","2,530,243","1,565,603,834.65","51,929"
"26-Feb-2021","EQ","625.00","625.90","604.50","628.50","606.00","609.15","614.79","654.00","213.70","5,547,291","3,410,395,483.30","112,396"
"25-Feb-2021","EQ","628.90","639.15","624.35","625.95","629.00","628.50","629.57","654.00","213.70","4,977,348","3,133,581,454.50","80,771"
"24-Feb-2021","EQ","654.00","654.00","615.00","627.50","624.00","625.95","636.57","654.00","213.70","10,479,819","6,671,093,211.35","174,846"
"23-Feb-2021","EQ","619.90","635.00","616.00","618.30","629.00","627.50","628.22","645.70","213.70","4,222,282","2,652,523,890.45","61,689"
"22-Feb-2021","EQ","619.00","623.55","612.00","616.95","618.95","618.30","617.83","645.70","213.70","3,020,000","1,865,855,682.10","45,404"
"19-Feb-2021","EQ","624.00","626.10","610.45","624.00","617.70","616.95","618.82","645.70","213.70","3,013,104","1,864,556,914.70","52,868"
"18-Feb-2021","EQ","637.45","643.40","621.15","632.15","623.95","624.00","630.86","645.70","213.70","4,457,424","2,812,011,709.00","60,277"
"17-Feb-2021","EQ","636.00","645.70","624.25","628.35","632.85","632.15","633.90","645.70","213.70","8,556,599","5,424,049,396.50","140,067"
"16-Feb-2021","EQ","629.90","634.95","617.55","623.10","628.15","628.35","627.15","634.95","213.70","6,418,986","4,025,691,649.05","115,263"
"15-Feb-2021","EQ","608.00","625.50","607.40","607.50","625.50","623.10","616.32","634.90","213.70","3,234,989","1,993,794,979.65","55,471"
"12-Feb-2021","EQ","616.20","616.20","603.50","610.35","607.00","607.50","607.93","634.90","213.70","3,621,853","2,201,822,584.05","45,177"
"11-Feb-2021","EQ","603.30","622.00","598.35","600.75","611.00","610.35","614.53","634.90","213.70","7,033,762","4,322,476,064.20","90,860"
"10-Feb-2021","EQ","600.75","605.95","597.30","598.70","602.00","600.75","601.81","634.90","213.70","2,435,907","1,465,949,464.70","39,565"
"09-Feb-2021","EQ","597.00","607.50","594.55","597.10","598.75","598.70","601.94","634.90","213.70","3,072,281","1,849,323,900.50","54,668"
"08-Feb-2021","EQ","595.00","604.80","594.90","592.50","598.00","597.10","600.29","634.90","213.70","3,970,852","2,383,678,616.90","99,098"
"05-Feb-2021","EQ","593.90","600.00","589.20","588.05","592.95","592.50","595.49","634.90","213.70","5,918,498","3,524,388,973.60","98,195"
"04-Feb-2021","EQ","585.00","590.00","577.55","580.15","588.60","588.05","584.37","634.90","213.70","3,816,120","2,230,037,918.70","49,090"
"03-Feb-2021","EQ","589.00","598.00","571.00","575.35","579.80","580.15","585.43","634.90","213.70","10,599,727","6,205,367,264.25","153,279"
"02-Feb-2021","EQ","590.00","596.40","567.15","584.15","575.95","575.35","576.38","634.90","213.70","5,713,446","3,293,127,783.45","85,412"
"01-Feb-2021","EQ","563.00","588.75","554.35","559.80","588.50","584.15","571.02","634.90","213.70","4,707,518","2,688,071,446.75","79,921"
"29-Jan-2021","EQ","574.00","574.00","554.25","564.60","555.00","559.80","565.14","634.90","213.70","3,593,336","2,030,736,747.70","85,816"
"28-Jan-2021","EQ","571.90","576.00","561.50","572.65","565.50","564.60","566.14","634.90","213.70","4,769,073","2,699,966,124.95","79,782"
"27-Jan-2021","EQ","573.00","588.55","566.55","573.60","573.00","572.65","578.75","634.90","213.70","3,662,455","2,119,647,818.45","72,804"
"25-Jan-2021","EQ","587.80","589.85","570.00","584.75","573.55","573.60","578.74","634.90","213.70","2,016,556","1,167,058,870.35","42,891"
"22-Jan-2021","EQ","599.20","606.90","582.60","595.25","585.50","584.75","595.98","634.90","213.70","4,307,126","2,566,973,908.05","62,947"
"21-Jan-2021","EQ","603.40","612.75","590.05","596.65","599.30","595.25","604.53","634.90","213.70","4,506,198","2,724,139,314.40","64,521"
"20-Jan-2021","EQ","588.00","602.70","583.60","582.70","598.00","596.65","595.91","634.90","213.70","6,156,865","3,668,947,018.05","102,282"
"19-Jan-2021","EQ","590.00","591.00","577.35","584.75","582.40","582.70","582.29","634.90","213.70","5,743,934","3,344,654,201.60","105,986"
"18-Jan-2021","EQ","601.50","601.50","581.00","602.40","582.80","584.75","589.52","634.90","213.70","3,346,718","1,972,949,731.50","68,749"
"15-Jan-2021","EQ","610.00","613.50","595.00","614.00","602.00","602.40","602.72","634.90","213.70","4,492,648","2,707,811,033.10","103,868"
"14-Jan-2021","EQ","622.90","623.00","608.65","620.40","613.50","614.00","615.50","634.90","213.70","3,576,000","2,201,039,942.05","60,830"
"13-Jan-2021","EQ","626.80","633.00","611.30","624.30","619.95","620.40","623.76","634.90","213.70","3,660,044","2,282,986,621.75","74,518"
"12-Jan-2021","EQ","632.60","634.90","620.00","629.00","623.45","624.30","626.09","634.90","213.70","4,562,628","2,856,594,777.45","80,565"
"11-Jan-2021","EQ","613.00","632.80","609.50","609.55","632.50","629.00","621.63","632.80","213.70","6,360,644","3,953,939,456.30","94,959"
"08-Jan-2021","EQ","606.80","612.50","602.60","600.85","607.95","609.55","607.91","616.10","213.70","3,458,752","2,102,612,715.45","57,544"
"07-Jan-2021","EQ","609.70","610.30","598.55","604.95","601.95","600.85","603.71","616.10","213.70","2,195,640","1,325,530,120.55","49,781"
"06-Jan-2021","EQ","613.00","613.80","595.40","609.55","605.75","604.95","606.23","616.10","213.70","2,167,700","1,314,128,414.35","51,037"
"05-Jan-2021","EQ","604.00","614.30","601.10","604.00","608.65","609.55","609.01","616.10","213.70","3,813,409","2,322,409,394.70","67,056"
"04-Jan-2021","EQ","606.95","606.95","597.50","601.50","605.40","604.00","603.55","616.10","213.70","2,120,531","1,279,843,164.40","36,080"
"01-Jan-2021","EQ","593.00","606.80","591.00","589.90","601.75","601.50","602.38","616.10","213.70","3,606,724","2,172,626,903.20","51,714"
